order_id,user_id,order_date,amount,status
12819,426,2025-07-15,690.07,cancelled
12820,22,2025-01-21,863.45,cancelled
12821,330,2025-03-22,3665.52,completed
12822,225,2025-03-19,1743.24,completed
12823,232,2025-11-30,740.84,cancelled
12824,133,2025-11-28,1045.4,cancelled
12825,486,2025-06-24,1075.11,completed
12826,197,2025-11-21,640.62,completed
12827,426,2025-03-31,640.09,returned
12828,213,2025-09-05,2224.68,completed
12829,25,2025-05-24,817.42,completed
12830,440,2025-03-29,509.64,completed
12831,93,2025-04-02,1064.01,completed
12832,136,2025-06-03,1191.07,cancelled
12833,431,2025-05-04,275.64,completed
12834,447,2025-03-19,1065.8,completed
12835,459,2025-05-02,2013.41,returned
12836,213,2025-02-16,1503.97,returned
12837,379,2025-12-20,5223.15,cancelled
12838,164,2025-05-19,2632.73,cancelled
12839,371,2025-02-09,3023.75,completed
12840,252,2025-07-30,7785.83,returned
12841,26,2025-11-19,1864.43,cancelled
12842,209,2025-05-12,1229.24,completed
12843,234,2025-11-05,2168.13,completed
12844,129,2025-08-11,741.4,completed
12845,188,2025-09-27,1182.49,completed
12846,252,2025-04-19,696.86,completed
12847,25,2025-01-14,1448.94,completed
12848,76,2025-05-07,694.83,completed
12849,384,2025-12-04,678.0,completed
12850,176,2025-10-16,1464.74,completed
12851,305,2025-10-14,995.86,returned
12852,283,2025-11-17,284.5,completed
12853,276,2025-05-17,395.88,completed
12854,207,2025-04-28,491.23,completed
12855,242,2025-12-04,591.06,cancelled
12856,412,2025-07-28,1465.71,cancelled
12857,483,2025-04-19,1278.26,completed
12858,129,2025-04-12,2311.6,completed
12859,335,2025-11-17,1857.45,completed
12860,485,2025-01-20,2322.34,completed
12861,4,2025-01-23,1678.87,completed
12862,393,2025-09-27,1270.0,completed
12863,249,2025-01-01,2367.4,completed
12864,484,2025-03-04,2087.22,completed
12865,290,2025-12-28,1426.91,completed
12866,420,2025-06-05,2669.78,completed
12867,84,2025-09-23,212.29,completed
12868,72,2025-06-27,894.87,completed
12869,464,2025-02-03,885.32,completed
12870,264,2025-03-09,2457.45,completed
12871,280,2025-10-05,3294.39,returned
12872,85,2025-02-04,397.37,completed
12873,114,2025-08-06,2944.86,completed
12874,410,2025-05-08,482.99,completed
12875,152,2025-05-16,493.32,completed
12876,293,2025-12-14,930.76,cancelled
12877,159,2025-08-10,877.66,cancelled
12878,132,2025-08-13,368.38,completed
12879,84,2025-05-08,1728.34,cancelled
12880,465,2025-05-20,1764.43,completed
12881,471,2025-09-08,2293.49,cancelled
12882,58,2025-01-15,809.63,cancelled
12883,177,2025-03-28,1066.66,completed
12884,282,2025-08-08,1073.52,completed
12885,192,2025-08-16,3574.56,completed
12886,361,2025-02-03,150.81,completed
12887,131,2025-10-15,561.23,cancelled
12888,30,2025-07-18,1100.89,completed
12889,169,2025-03-28,512.91,completed
12890,299,2025-10-02,915.23,returned
12891,91,2025-12-28,1004.0,completed
12892,408,2025-06-04,692.02,completed
12893,7,2025-04-14,1147.26,completed
12894,34,2025-04-20,1702.25,cancelled
12895,255,2025-08-05,929.47,completed
12896,257,2025-01-18,798.52,completed
12897,148,2025-06-26,976.49,completed
12898,130,2025-01-10,1090.94,returned
12899,35,2025-01-15,324.33,completed
12900,332,2025-06-06,1514.87,completed
12901,190,2025-09-30,799.75,returned
12902,60,2025-11-19,2652.01,completed
12903,200,2025-02-01,1658.61,completed
12904,469,2025-03-31,2487.53,completed
12905,131,2025-06-03,540.39,completed
12906,448,2025-07-29,845.59,completed
12907,130,2025-12-27,459.56,completed
12908,93,2025-09-07,669.39,completed
12909,131,2025-07-16,2634.57,completed
12910,162,2025-01-23,3106.47,completed
12911,61,2025-01-30,490.93,completed
12912,294,2025-02-25,795.69,completed
12913,167,2025-08-30,1039.67,cancelled
12914,360,2025-05-01,1652.3,cancelled
12915,246,2025-03-29,319.94,completed
12916,222,2025-09-02,357.06,cancelled
12917,236,2025-10-25,1544.94,cancelled
12918,79,2025-06-10,280.25,completed
12919,357,2025-11-18,802.11,returned
12920,53,2025-09-25,1228.4,cancelled
12921,361,2025-09-19,1466.99,completed
12922,500,2025-11-13,993.07,completed
12923,382,2025-03-09,848.92,completed
12924,228,2025-10-04,1980.69,completed
12925,158,2025-12-16,1338.95,completed
12926,437,2025-12-29,697.21,completed
12927,129,2025-07-30,1125.98,completed
12928,242,2025-10-03,1433.99,completed
12929,386,2025-11-21,3651.04,cancelled
12930,462,2025-11-08,1901.55,completed
12931,461,2025-11-24,2566.22,completed
12932,44,2025-10-31,715.21,completed
12933,450,2025-05-20,759.81,completed
12934,58,2025-09-24,930.05,completed
12935,293,2025-05-30,991.78,completed
12936,465,2025-10-20,541.52,completed
12937,328,2025-10-23,2660.19,completed
12938,474,2025-12-08,2035.19,completed
12939,173,2025-08-03,885.39,completed
12940,158,2025-06-23,1718.48,completed
12941,164,2025-03-02,1281.81,completed
12942,178,2025-08-21,1815.07,completed
12943,342,2025-07-26,427.94,completed
12944,227,2025-07-07,990.33,completed
12945,369,2025-09-04,1052.97,completed
12946,209,2025-11-07,1696.88,completed
12947,154,2025-02-24,706.34,completed
12948,96,2025-06-07,190.58,cancelled
12949,276,2025-09-21,514.3,completed
12950,450,2025-10-27,1050.76,completed
12951,430,2025-10-12,1146.79,completed
12952,127,2025-10-19,3563.95,completed
12953,239,2025-11-09,1649.0,completed
12954,353,2025-12-18,1161.04,completed
12955,307,2025-08-10,1072.05,completed
12956,34,2025-04-01,2375.42,completed
12957,296,2025-07-25,725.54,completed
12958,20,2025-09-17,994.06,cancelled
12959,59,2025-02-06,511.59,completed
12960,327,2025-10-04,2960.86,completed
12961,52,2025-07-18,1443.39,completed
12962,170,2025-12-08,668.3,completed
12963,295,2025-03-19,1012.2,completed
12964,328,2025-11-28,1566.75,completed
12965,223,2025-06-13,920.11,completed
12966,48,2025-07-29,754.36,completed
12967,400,2025-08-29,693.68,completed
12968,475,2025-07-31,1390.3,completed
12969,445,2025-11-26,853.51,completed
12970,375,2025-03-03,798.21,completed
12971,202,2025-09-24,430.42,completed
12972,439,2025-12-22,1157.88,completed
12973,245,2025-03-22,965.98,completed
12974,69,2025-04-04,875.54,cancelled
12975,426,2025-06-23,1260.34,completed
12976,161,2025-09-22,1851.22,completed
12977,470,2025-12-17,1792.01,completed
12978,185,2025-10-18,1614.71,completed
12979,435,2025-10-17,926.61,completed
12980,269,2025-06-11,737.38,completed
12981,234,2025-08-24,528.09,completed
12982,149,2025-03-19,724.0,completed
12983,418,2025-06-19,1111.82,returned
12984,31,2025-03-10,632.45,completed
12985,235,2025-01-10,1172.91,completed
12986,185,2025-11-09,557.9,completed
12987,272,2025-10-21,342.85,completed
12988,128,2025-07-06,1946.1,cancelled
12989,333,2025-01-06,786.75,cancelled
12990,193,2025-02-02,610.38,cancelled
12991,95,2025-02-10,509.95,completed
12992,99,2025-09-19,1474.58,completed
12993,349,2025-03-16,2871.06,completed
12994,131,2025-04-02,827.04,completed
12995,154,2025-11-11,943.04,cancelled
12996,314,2025-11-16,2321.9,completed
12997,165,2025-10-06,308.8,completed
12998,195,2025-04-23,4345.12,completed
12999,123,2025-07-31,6068.52,cancelled
13000,173,2025-03-15,164.94,completed
